IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,FactValueNumeric,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric1,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2001,FALSE,Sex,Male,5.235,MLE,,,,,,,,,,5.23,,,4.54,,5.9,5.23 [4.54 – 5.9],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2013,FALSE,Sex,Male,5.44,MLE,,,,,,,,,,5.65,,,4.69,,6.6,5.65 [4.69 – 6.6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2012,FALSE,Sex,Male,5.65,MLE,,,,,,,,,,5.65,,,4.75,,6.53,5.65 [4.75 – 6.53],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2011,FALSE,Sex,Male,5.65,MLE,,,,,,,,,,5.65,,,4.81,,6.49,5.65 [4.81 – 6.49],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2010,FALSE,Sex,Male,5.645,MLE,,,,,,,,,,5.64,,,4.85,,6.45,5.64 [4.85 – 6.45],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2009,FALSE,Sex,Male,5.64,MLE,,,,,,,,,,5.64,,,4.9,,6.4,5.64 [4.9 – 6.4],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2008,FALSE,Sex,Male,5.64,MLE,,,,,,,,,,5.64,,,4.93,,6.37,5.64 [4.93 – 6.37],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2007,FALSE,Sex,Male,5.635,MLE,,,,,,,,,,5.63,,,4.95,,6.33,5.63 [4.95 – 6.33],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2006,FALSE,Sex,Male,5.625,MLE,,,,,,,,,,5.62,,,4.97,,6.29,5.62 [4.97 – 6.29],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2005,FALSE,Sex,Male,5.615,MLE,,,,,,,,,,5.61,,,4.96,,6.26,5.61 [4.96 – 6.26],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2004,FALSE,Sex,Male,5.605,MLE,,,,,,,,,,5.6,,,4.96,,6.25,5.6 [4.96 – 6.25],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2003,FALSE,Sex,Male,5.6,MLE,,,,,,,,,,5.6,,,4.96,,6.23,5.6 [4.96 – 6.23],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2002,FALSE,Sex,Male,5.595,MLE,,,,,,,,,,5.59,,,4.96,,6.21,5.59 [4.96 – 6.21],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISL,Iceland,Year,2001,FALSE,Sex,Male,5.585,MLE,,,,,,,,,,5.58,,,4.95,,6.2,5.58 [4.95 – 6.2],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,FALSE,Sex,Male,5.455,MLE,,,,,,,,,,5.33,,,4.6,,6.07,5.33 [4.6 – 6.07],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,FALSE,Sex,Male,5.325,MLE,,,,,,,,,,5.32,,,4.66,,5.99,5.32 [4.66 – 5.99],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2011,FALSE,Sex,Male,5.32,MLE,,,,,,,,,,5.32,,,4.71,,5.92,5.32 [4.71 – 5.92],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,FALSE,Sex,Male,5.315,MLE,,,,,,,,,,5.31,,,4.76,,5.86,5.31 [4.76 – 5.86],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2009,FALSE,Sex,Male,5.305,MLE,,,,,,,,,,5.3,,,4.8,,5.81,5.3 [4.8 – 5.81],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2008,FALSE,Sex,Male,5.295,MLE,,,,,,,,,,5.29,,,4.83,,5.76,5.29 [4.83 – 5.76],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2007,FALSE,Sex,Male,5.285,MLE,,,,,,,,,,5.28,,,4.82,,5.72,5.28 [4.82 – 5.72],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2006,FALSE,Sex,Male,5.27,MLE,,,,,,,,,,5.26,,,4.82,,5.7,5.26 [4.82 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2005,FALSE,Sex,Male,5.255,MLE,,,,,,,,,,5.25,,,4.81,,5.68,5.25 [4.81 – 5.68],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2004,FALSE,Sex,Male,5.24,MLE,,,,,,,,,,5.23,,,4.79,,5.67,5.23 [4.79 – 5.67],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2003,FALSE,Sex,Male,5.225,MLE,,,,,,,,,,5.22,,,4.75,,5.67,5.22 [4.75 – 5.67],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2002,FALSE,Sex,Male,5.21,MLE,,,,,,,,,,5.2,,,4.72,,5.67,5.2 [4.72 – 5.67],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2001,FALSE,Sex,Male,5.19,MLE,,,,,,,,,,5.18,,,4.68,,5.68,5.18 [4.68 – 5.68],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2013,FALSE,Sex,Male,5.2,MLE,,,,,,,,,,5.22,,,4.46,,5.94,5.22 [4.46 – 5.94],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2012,FALSE,Sex,Male,5.23,MLE,,,,,,,,,,5.24,,,4.56,,5.89,5.24 [4.56 – 5.89],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2011,FALSE,Sex,Male,5.245,MLE,,,,,,,,,,5.25,,,4.65,,5.84,5.25 [4.65 – 5.84],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2010,FALSE,Sex,Male,5.26,MLE,,,,,,,,,,5.27,,,4.73,,5.79,5.27 [4.73 – 5.79],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2009,FALSE,Sex,Male,5.28,MLE,,,,,,,,,,5.29,,,4.81,,5.76,5.29 [4.81 – 5.76],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2008,FALSE,Sex,Male,5.3,MLE,,,,,,,,,,5.31,,,4.89,,5.73,5.31 [4.89 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2007,FALSE,Sex,Male,5.315,MLE,,,,,,,,,,5.32,,,4.95,,5.71,5.32 [4.95 – 5.71],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2006,FALSE,Sex,Male,5.33,MLE,,,,,,,,,,5.34,,,5,,5.7,5.34 [5 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2005,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.37,,,5.04,,5.7,5.37 [5.04 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2004,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.39,,,5.08,,5.7,5.39 [5.08 – 5.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2003,FALSE,Sex,Male,5.395,MLE,,,,,,,,,,5.4,,,5.1,,5.71,5.4 [5.1 – 5.71],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2002,FALSE,Sex,Male,5.41,MLE,,,,,,,,,,5.42,,,5.12,,5.73,5.42 [5.12 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2001,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.43,,,5.12,,5.73,5.43 [5.12 – 5.73],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2013,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.32,,,4.91,,5.72,5.32 [4.91 – 5.72],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2012,FALSE,Sex,Male,5.325,MLE,,,,,,,,,,5.33,,,4.98,,5.66,5.33 [4.98 – 5.66],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,FALSE,Sex,Male,5.33,MLE,,,,,,,,,,5.33,,,5.04,,5.63,5.33 [5.04 – 5.63],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2010,FALSE,Sex,Male,5.335,MLE,,,,,,,,,,5.34,,,5.08,,5.6,5.34 [5.08 – 5.6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2009,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.35,,,5.12,,5.59,5.35 [5.12 – 5.59],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2008,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.36,,,5.15,,5.57,5.36 [5.15 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2007,FALSE,Sex,Male,5.365,MLE,,,,,,,,,,5.37,,,5.17,,5.57,5.37 [5.17 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2006,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.37,,,5.19,,5.57,5.37 [5.19 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2005,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.38,,,5.2,,5.57,5.38 [5.2 – 5.57],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2004,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.21,,5.56,5.38 [5.21 – 5.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2003,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.22,,5.56,5.38 [5.22 – 5.56],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2002,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.38,,,5.21,,5.55,5.38 [5.21 – 5.55],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2001,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.37,,,5.2,,5.53,5.37 [5.2 – 5.53],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2013,FALSE,Sex,Male,5.55,MLE,,,,,,,,,,5.55,,,4.55,,6.61,5.55 [4.55 – 6.61],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,FALSE,Sex,Male,5.54,MLE,,,,,,,,,,5.53,,,4.6,,6.52,5.53 [4.6 – 6.52],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2011,FALSE,Sex,Male,5.52,MLE,,,,,,,,,,5.51,,,4.64,,6.45,5.51 [4.64 – 6.45],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2010,FALSE,Sex,Male,5.5,MLE,,,,,,,,,,5.49,,,4.67,,6.36,5.49 [4.67 – 6.36],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2009,FALSE,Sex,Male,5.48,MLE,,,,,,,,,,5.47,,,4.68,,6.3,5.47 [4.68 – 6.3],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2008,FALSE,Sex,Male,5.465,MLE,,,,,,,,,,5.46,,,4.7,,6.25,5.46 [4.7 – 6.25],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2007,FALSE,Sex,Male,5.45,MLE,,,,,,,,,,5.44,,,4.71,,6.2,5.44 [4.71 – 6.2],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2006,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.41,,,4.7,,6.15,5.41 [4.7 – 6.15],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2005,FALSE,Sex,Male,5.405,MLE,,,,,,,,,,5.4,,,4.69,,6.1,5.4 [4.69 – 6.1],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2004,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.38,,,4.69,,6.07,5.38 [4.69 – 6.07],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2003,FALSE,Sex,Male,5.37,MLE,,,,,,,,,,5.36,,,4.67,,6.05,5.36 [4.67 – 6.05],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2002,FALSE,Sex,Male,5.355,MLE,,,,,,,,,,5.35,,,4.65,,6.03,5.35 [4.65 – 6.03],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2001,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.34,,,4.64,,6.01,5.34 [4.64 – 6.01],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2013,FALSE,Sex,Male,5.5,MLE,,,,,,,,,,5.66,,,4.64,,6.7,5.66 [4.64 – 6.7],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2012,FALSE,Sex,Male,5.645,MLE,,,,,,,,,,5.63,,,4.68,,6.6,5.63 [4.68 – 6.6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2011,FALSE,Sex,Male,5.62,MLE,,,,,,,,,,5.61,,,4.72,,6.52,5.61 [4.72 – 6.52],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2010,FALSE,Sex,Male,5.595,MLE,,,,,,,,,,5.58,,,4.74,,6.45,5.58 [4.74 – 6.45],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2009,FALSE,Sex,Male,5.565,MLE,,,,,,,,,,5.55,,,4.75,,6.37,5.55 [4.75 – 6.37],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2008,FALSE,Sex,Male,5.54,MLE,,,,,,,,,,5.53,,,4.76,,6.31,5.53 [4.76 – 6.31],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2007,FALSE,Sex,Male,5.515,MLE,,,,,,,,,,5.5,,,4.75,,6.24,5.5 [4.75 – 6.24],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2006,FALSE,Sex,Male,5.485,MLE,,,,,,,,,,5.47,,,4.74,,6.19,5.47 [4.74 – 6.19],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2005,FALSE,Sex,Male,5.455,MLE,,,,,,,,,,5.44,,,4.71,,6.14,5.44 [4.71 – 6.14],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2004,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.41,,,4.7,,6.11,5.41 [4.7 – 6.11],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2003,FALSE,Sex,Male,5.4,MLE,,,,,,,,,,5.39,,,4.69,,6.08,5.39 [4.69 – 6.08],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2002,FALSE,Sex,Male,5.38,MLE,,,,,,,,,,5.37,,,4.68,,6.05,5.37 [4.68 – 6.05],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2001,FALSE,Sex,Male,5.365,MLE,,,,,,,,,,5.36,,,4.65,,6.03,5.36 [4.65 – 6.03],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2013,FALSE,Sex,Male,5.435,MLE,,,,,,,,,,5.51,,,4.84,,6.16,5.51 [4.84 – 6.16],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2012,FALSE,Sex,Male,5.5,MLE,,,,,,,,,,5.49,,,4.88,,6.08,5.49 [4.88 – 6.08],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2011,FALSE,Sex,Male,5.48,MLE,,,,,,,,,,5.47,,,4.93,,6,5.47 [4.93 – 6],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,FALSE,Sex,Male,5.46,MLE,,,,,,,,,,5.45,,,4.96,,5.93,5.45 [4.96 – 5.93],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2009,FALSE,Sex,Male,5.44,MLE,,,,,,,,,,5.43,,,4.98,,5.87,5.43 [4.98 – 5.87],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2008,FALSE,Sex,Male,5.425,MLE,,,,,,,,,,5.42,,,5,,5.83,5.42 [5 – 5.83],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2007,FALSE,Sex,Male,5.41,MLE,,,,,,,,,,5.4,,,5.01,,5.8,5.4 [5.01 – 5.8],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2006,FALSE,Sex,Male,5.39,MLE,,,,,,,,,,5.38,,,4.99,,5.78,5.38 [4.99 – 5.78],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2005,FALSE,Sex,Male,5.375,MLE,,,,,,,,,,5.37,,,4.96,,5.77,5.37 [4.96 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2004,FALSE,Sex,Male,5.36,MLE,,,,,,,,,,5.35,,,4.93,,5.77,5.35 [4.93 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2003,FALSE,Sex,Male,5.345,MLE,,,,,,,,,,5.34,,,4.89,,5.77,5.34 [4.89 – 5.77],,,EN,2020-05-28T23:00:00.000Z
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2002,FALSE,Sex,Male,5.33,MLE,,,,,,,,,,5.32,,,4.86,,5.77,5.32 [4.86 – 5.77],,,EN,2020-05-28T23:00:00.000Z
